message,label
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear customer, your credit card points worth Rs 56102 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"URGENT: Suspicious transaction of Rs 64355 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your statement for card ending XX77 is now ready to view on netbanking.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"URGENT: Suspicious transaction of Rs 84006 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Welcome to our service. Your order #13631 has been shipped via BlueDart.,0
Salary for the month has been processed and credited to your account XX94.,0
Thank you for dining with us! Here is your e-receipt for Rs 3749.,0
Income Tax Refund of Rs 21166 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Income Tax Refund of Rs 33894 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your statement for card ending XX50 is now ready to view on netbanking.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR5625.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Your flight ticket to Bengaluru is confirmed. PNR: PNR9276.,0
"Dear customer, your credit card points worth Rs 60242 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Welcome to our service. Your order #70689 has been shipped via BlueDart.,0
Welcome to our service. Your order #83137 has been shipped via BlueDart.,0
Your statement for card ending XX18 is now ready to view on netbanking.,0
"URGENT: Suspicious transaction of Rs 75810 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Dear customer, Rs 2971 credited to your account XX23 via NEFT from Employer Ltd.",0
Thank you for dining with us! Here is your e-receipt for Rs 4423.,0
Thank you for dining with us! Here is your e-receipt for Rs 3962.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
"Dear customer, Rs 4153 credited to your account XX92 via NEFT from Employer Ltd.",0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Dear customer, your credit card points worth Rs 87562 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"URGENT: Suspicious transaction of Rs 87938 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR3615.,0
Income Tax Refund of Rs 71815 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your statement for card ending XX23 is now ready to view on netbanking.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Your electricity bill of Rs 904 is due on 25th Oct. Pay via official app.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Salary for the month has been processed and credited to your account XX25.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR3444.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR9494.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR5002.,0
"Dear customer, Rs 4490 credited to your account XX36 via NEFT from Employer Ltd.",0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR4566.,0
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, Rs 1919 credited to your account XX47 via NEFT from Employer Ltd.",0
Your statement for card ending XX68 is now ready to view on netbanking.,0
Your electricity bill of Rs 2667 is due on 25th Oct. Pay via official app.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
"Dear customer, your credit card points worth Rs 81043 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Welcome to our service. Your order #10973 has been shipped via BlueDart.,0
Your OTP for payment of Rs 1897 is 703656. Do not share this OTP with anyone.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR1229.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"URGENT: Suspicious transaction of Rs 79828 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Welcome to our service. Your order #88275 has been shipped via BlueDart.,0
Thank you for dining with us! Here is your e-receipt for Rs 126.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your OTP for payment of Rs 2832 is 355400. Do not share this OTP with anyone.,0
"Dear customer, your credit card points worth Rs 87416 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR7347.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Thank you for dining with us! Here is your e-receipt for Rs 3869.,0
Salary for the month has been processed and credited to your account XX24.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR8258.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Salary for the month has been processed and credited to your account XX21.,0
Salary for the month has been processed and credited to your account XX10.,0
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Income Tax Refund of Rs 79724 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"Dear customer, your credit card points worth Rs 91148 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Welcome to our service. Your order #78464 has been shipped via BlueDart.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Your electricity bill of Rs 533 is due on 25th Oct. Pay via official app.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR7142.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Welcome to our service. Your order #20494 has been shipped via BlueDart.,0
Welcome to our service. Your order #39392 has been shipped via BlueDart.,0
Salary for the month has been processed and credited to your account XX33.,0
Salary for the month has been processed and credited to your account XX40.,0
Income Tax Refund of Rs 81951 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"Dear customer, your credit card points worth Rs 63908 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your OTP for payment of Rs 890 is 920375. Do not share this OTP with anyone.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, your credit card points worth Rs 18666 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"Dear customer, Rs 4172 credited to your account XX88 via NEFT from Employer Ltd.",0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Income Tax Refund of Rs 35582 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Welcome to our service. Your order #59595 has been shipped via BlueDart.,0
